coub,sex,edu_lfs,occ_1d,occ_other,skill_occ,overqualified,oecd,regionb,oecdb,fborn,number
BOL,2,99,,JPN_B,3,99,1,SCAC,0,1,19
BOL,2,99,,JPN_C,3,99,1,SCAC,0,1,19
BOL,2,99,,JPN_D,2,99,1,SCAC,0,1,18
BOL,2,99,,JPN_E,2,99,1,SCAC,0,1,8
BOL,2,99,,JPN_G,2,99,1,SCAC,0,1,3
BOL,2,99,,JPN_H,2,99,1,SCAC,0,1,375
BOL,2,99,,JPN_K,2,99,1,SCAC,0,1,36
BOL,2,99,,JPN_L,99,99,1,SCAC,0,1,36
BOL,99,2,4,,2,99,1,SCAC,0,1,42
BOL,99,2,5,,2,99,1,SCAC,0,1,163
BOL,99,2,7,,2,99,1,SCAC,0,1,29
BOL,99,3,2,,3,0,1,SCAC,0,1,69
BOL,99,3,3,,3,0,1,SCAC,0,1,146
BOL,99,3,5,,2,1,1,SCAC,0,1,23
BOL,99,3,8,,2,1,1,SCAC,0,1,97
BRA,1,1,0,,99,99,1,SCAC,0,1,65
BRA,1,1,1,,3,99,1,SCAC,0,1,1000
BRA,1,1,2,,3,99,1,SCAC,0,1,612
BRA,1,1,3,,3,99,1,SCAC,0,1,3607
BRA,1,1,4,,2,99,1,SCAC,0,1,994
BRA,1,1,5,,2,99,1,SCAC,0,1,4971
BRA,1,1,6,,2,99,1,SCAC,0,1,1037
BRA,1,1,7,,2,99,1,SCAC,0,1,8749
BRA,1,1,8,,2,99,1,SCAC,0,1,4110
BRA,1,1,9,,1,99,1,SCAC,0,1,6370
BRA,1,1,99,,99,99,1,SCAC,0,1,6
BRA,1,1,,USA_11,3,99,1,SCAC,0,1,1170
BRA,1,1,,USA_15,3,99,1,SCAC,0,1,61
BRA,1,1,,USA_29,3,99,1,SCAC,0,1,170
BRA,1,1,,USA_33,2,99,1,SCAC,0,1,111
BRA,1,1,,USA_35,2,99,1,SCAC,0,1,1361
BRA,1,1,,USA_37,2,99,1,SCAC,0,1,1090
BRA,1,1,,USA_39,2,99,1,SCAC,0,1,192
BRA,1,1,,USA_41,2,99,1,SCAC,0,1,916
BRA,1,1,,USA_43,2,99,1,SCAC,0,1,274
BRA,1,1,,USA_45,2,99,1,SCAC,0,1,274
BRA,1,1,,USA_47,2,99,1,SCAC,0,1,6737
BRA,1,1,,USA_51,2,99,1,SCAC,0,1,251
BRA,1,1,,USA_53,2,99,1,SCAC,0,1,1394
BRA,1,2,0,,99,99,1,SCAC,0,1,423
BRA,1,2,1,,3,99,1,SCAC,0,1,3313
BRA,1,2,2,,3,99,1,SCAC,0,1,4746
BRA,1,2,3,,3,99,1,SCAC,0,1,7492
BRA,1,2,4,,2,99,1,SCAC,0,1,2803
BRA,1,2,5,,2,99,1,SCAC,0,1,8483
BRA,1,2,6,,2,99,1,SCAC,0,1,569
BRA,1,2,7,,2,99,1,SCAC,0,1,6426
BRA,1,2,8,,2,99,1,SCAC,0,1,4187
BRA,1,2,9,,1,99,1,SCAC,0,1,6218
BRA,1,2,99,,99,99,1,SCAC,0,1,17
BRA,1,2,,USA_11,3,99,1,SCAC,0,1,3972
BRA,1,2,,USA_13,3,99,1,SCAC,0,1,349
BRA,1,2,,USA_15,3,99,1,SCAC,0,1,633
BRA,1,2,,USA_19,3,99,1,SCAC,0,1,162
BRA,1,2,,USA_21,3,99,1,SCAC,0,1,633
BRA,1,2,,USA_23,3,99,1,SCAC,0,1,143
BRA,1,2,,USA_25,3,99,1,SCAC,0,1,181
BRA,1,2,,USA_27,3,99,1,SCAC,0,1,847
BRA,1,2,,USA_29,3,99,1,SCAC,0,1,504
BRA,1,2,,USA_33,2,99,1,SCAC,0,1,267
BRA,1,2,,USA_35,2,99,1,SCAC,0,1,4872
BRA,1,2,,USA_37,2,99,1,SCAC,0,1,5026
BRA,1,2,,USA_39,2,99,1,SCAC,0,1,1192
BRA,1,2,,USA_41,2,99,1,SCAC,0,1,5485
BRA,1,2,,USA_43,2,99,1,SCAC,0,1,2648
BRA,1,2,,USA_47,2,99,1,SCAC,0,1,21515
BRA,1,2,,USA_49,2,99,1,SCAC,0,1,5410
BRA,1,2,,USA_51,2,99,1,SCAC,0,1,2527
BRA,1,2,,USA_53,2,99,1,SCAC,0,1,4926
BRA,1,2,,USA_55,2,99,1,SCAC,0,1,161
BRA,1,3,0,,99,99,1,SCAC,0,1,149
BRA,1,3,1,,3,0,1,SCAC,0,1,7989
BRA,1,3,2,,3,0,1,SCAC,0,1,26393
BRA,1,3,3,,3,0,1,SCAC,0,1,8823
BRA,1,3,4,,2,1,1,SCAC,0,1,3619
BRA,1,3,5,,2,1,1,SCAC,0,1,7902
BRA,1,3,6,,2,1,1,SCAC,0,1,916
BRA,1,3,7,,2,1,1,SCAC,0,1,4435
BRA,1,3,8,,2,1,1,SCAC,0,1,2192
BRA,1,3,9,,1,1,1,SCAC,0,1,2094
BRA,1,3,99,,99,99,1,SCAC,0,1,13
BRA,1,3,,USA_11,3,0,1,SCAC,0,1,15714
BRA,1,3,,USA_13,3,0,1,SCAC,0,1,3994
BRA,1,3,,USA_15,3,0,1,SCAC,0,1,6538
BRA,1,3,,USA_17,3,0,1,SCAC,0,1,4668
BRA,1,3,,USA_19,3,0,1,SCAC,0,1,1784
BRA,1,3,,USA_21,3,0,1,SCAC,0,1,948
BRA,1,3,,USA_23,3,0,1,SCAC,0,1,425
BRA,1,3,,USA_25,3,0,1,SCAC,0,1,3986
BRA,1,3,,USA_27,3,0,1,SCAC,0,1,2667
BRA,1,3,,USA_29,3,0,1,SCAC,0,1,2056
BRA,1,3,,USA_31,2,1,1,SCAC,0,1,556
BRA,1,3,,USA_35,2,1,1,SCAC,0,1,1066
BRA,1,3,,USA_37,2,1,1,SCAC,0,1,2180
BRA,1,3,,USA_39,2,1,1,SCAC,0,1,911
BRA,1,3,,USA_41,2,1,1,SCAC,0,1,7059
BRA,1,3,,USA_43,2,1,1,SCAC,0,1,2857
BRA,1,3,,USA_45,2,1,1,SCAC,0,1,267
BRA,1,3,,USA_47,2,1,1,SCAC,0,1,2597
BRA,1,3,,USA_49,2,1,1,SCAC,0,1,519
BRA,1,3,,USA_51,2,1,1,SCAC,0,1,1320
BRA,1,3,,USA_53,2,1,1,SCAC,0,1,2348
BRA,1,99,0,,99,99,1,SCAC,0,1,4
BRA,1,99,1,,3,99,1,SCAC,0,1,124
BRA,1,99,2,,3,99,1,SCAC,0,1,284
BRA,1,99,3,,3,99,1,SCAC,0,1,171
BRA,1,99,4,,2,99,1,SCAC,0,1,95
BRA,1,99,5,,2,99,1,SCAC,0,1,206
BRA,1,99,6,,2,99,1,SCAC,0,1,24
BRA,1,99,7,,2,99,1,SCAC,0,1,100
BRA,1,99,8,,2,99,1,SCAC,0,1,221
BRA,1,99,9,,1,99,1,SCAC,0,1,386
BRA,1,99,,JPN_A,3,99,1,SCAC,0,1,36
BRA,1,99,,JPN_B,3,99,1,SCAC,0,1,971
BRA,1,99,,JPN_C,3,99,1,SCAC,0,1,1087
BRA,1,99,,JPN_D,2,99,1,SCAC,0,1,676
BRA,1,99,,JPN_E,2,99,1,SCAC,0,1,606
BRA,1,99,,JPN_F,2,99,1,SCAC,0,1,42
BRA,1,99,,JPN_G,2,99,1,SCAC,0,1,193
BRA,1,99,,JPN_H,2,99,1,SCAC,0,1,25336
BRA,1,99,,JPN_I,2,99,1,SCAC,0,1,1581
BRA,1,99,,JPN_J,2,99,1,SCAC,0,1,1138
BRA,1,99,,JPN_K,2,99,1,SCAC,0,1,2298
BRA,1,99,,JPN_L,99,99,1,SCAC,0,1,1703
BRA,2,1,0,,99,99,1,SCAC,0,1,3
BRA,2,1,1,,3,99,1,SCAC,0,1,2014
BRA,2,1,2,,3,99,1,SCAC,0,1,296
BRA,2,1,3,,3,99,1,SCAC,0,1,3350
BRA,2,1,4,,2,99,1,SCAC,0,1,1857
BRA,2,1,5,,2,99,1,SCAC,0,1,17055
BRA,2,1,6,,2,99,1,SCAC,0,1,331
BRA,2,1,7,,2,99,1,SCAC,0,1,1786
BRA,2,1,8,,2,99,1,SCAC,0,1,2287
BRA,2,1,9,,1,99,1,SCAC,0,1,21210
BRA,2,1,,USA_11,3,99,1,SCAC,0,1,228
BRA,2,1,,USA_25,3,99,1,SCAC,0,1,51
BRA,2,1,,USA_27,3,99,1,SCAC,0,1,232
BRA,2,1,,USA_31,2,99,1,SCAC,0,1,239
BRA,2,1,,USA_35,2,99,1,SCAC,0,1,1201
BRA,2,1,,USA_37,2,99,1,SCAC,0,1,4537
BRA,2,1,,USA_39,2,99,1,SCAC,0,1,1028
BRA,2,1,,USA_41,2,99,1,SCAC,0,1,600
BRA,2,1,,USA_43,2,99,1,SCAC,0,1,904
BRA,2,1,,USA_47,2,99,1,SCAC,0,1,60
BRA,2,1,,USA_49,2,99,1,SCAC,0,1,54
BRA,2,1,,USA_53,2,99,1,SCAC,0,1,191
BRA,2,2,0,,99,99,1,SCAC,0,1,29
BRA,2,2,1,,3,99,1,SCAC,0,1,2878
BRA,2,2,2,,3,99,1,SCAC,0,1,3555
BRA,2,2,3,,3,99,1,SCAC,0,1,7109
BRA,2,2,4,,2,99,1,SCAC,0,1,6431
BRA,2,2,5,,2,99,1,SCAC,0,1,20735
BRA,2,2,6,,2,99,1,SCAC,0,1,1094
BRA,2,2,7,,2,99,1,SCAC,0,1,2191
BRA,2,2,8,,2,99,1,SCAC,0,1,2172
BRA,2,2,9,,1,99,1,SCAC,0,1,17781
BRA,2,2,99,,99,99,1,SCAC,0,1,2
BRA,2,2,,USA_11,3,99,1,SCAC,0,1,3365
BRA,2,2,,USA_13,3,99,1,SCAC,0,1,1124
BRA,2,2,,USA_15,3,99,1,SCAC,0,1,42
BRA,2,2,,USA_17,3,99,1,SCAC,0,1,106
BRA,2,2,,USA_19,3,99,1,SCAC,0,1,80
BRA,2,2,,USA_21,3,99,1,SCAC,0,1,915
BRA,2,2,,USA_23,3,99,1,SCAC,0,1,371
BRA,2,2,,USA_25,3,99,1,SCAC,0,1,1189
BRA,2,2,,USA_27,3,99,1,SCAC,0,1,991
BRA,2,2,,USA_29,3,99,1,SCAC,0,1,1377
BRA,2,2,,USA_31,2,99,1,SCAC,0,1,1975
BRA,2,2,,USA_35,2,99,1,SCAC,0,1,3067
BRA,2,2,,USA_37,2,99,1,SCAC,0,1,17919
BRA,2,2,,USA_39,2,99,1,SCAC,0,1,7521
BRA,2,2,,USA_41,2,99,1,SCAC,0,1,5300
BRA,2,2,,USA_43,2,99,1,SCAC,0,1,6668
BRA,2,2,,USA_47,2,99,1,SCAC,0,1,119
BRA,2,2,,USA_49,2,99,1,SCAC,0,1,359
BRA,2,2,,USA_51,2,99,1,SCAC,0,1,1379
BRA,2,2,,USA_53,2,99,1,SCAC,0,1,994
BRA,2,2,,USA_55,2,99,1,SCAC,0,1,8
BRA,2,3,0,,99,99,1,SCAC,0,1,45
BRA,2,3,1,,3,0,1,SCAC,0,1,6140
BRA,2,3,2,,3,0,1,SCAC,0,1,27987
BRA,2,3,3,,3,0,1,SCAC,0,1,10972
BRA,2,3,4,,2,1,1,SCAC,0,1,7410
BRA,2,3,5,,2,1,1,SCAC,0,1,11532
BRA,2,3,6,,2,1,1,SCAC,0,1,1517
BRA,2,3,7,,2,1,1,SCAC,0,1,2595
BRA,2,3,8,,2,1,1,SCAC,0,1,1545
BRA,2,3,9,,1,1,1,SCAC,0,1,6593
BRA,2,3,99,,99,99,1,SCAC,0,1,54
BRA,2,3,,USA_11,3,0,1,SCAC,0,1,8665
BRA,2,3,,USA_13,3,0,1,SCAC,0,1,4510
BRA,2,3,,USA_15,3,0,1,SCAC,0,1,1417
BRA,2,3,,USA_17,3,0,1,SCAC,0,1,1555
BRA,2,3,,USA_19,3,0,1,SCAC,0,1,1538
BRA,2,3,,USA_21,3,0,1,SCAC,0,1,1674
BRA,2,3,,USA_23,3,0,1,SCAC,0,1,1027
BRA,2,3,,USA_25,3,0,1,SCAC,0,1,6232
BRA,2,3,,USA_27,3,0,1,SCAC,0,1,3153
BRA,2,3,,USA_29,3,0,1,SCAC,0,1,7876
BRA,2,3,,USA_31,2,1,1,SCAC,0,1,1391
BRA,2,3,,USA_33,2,1,1,SCAC,0,1,117
BRA,2,3,,USA_35,2,1,1,SCAC,0,1,1291
BRA,2,3,,USA_37,2,1,1,SCAC,0,1,6793
BRA,2,3,,USA_39,2,1,1,SCAC,0,1,5562
BRA,2,3,,USA_41,2,1,1,SCAC,0,1,5625
BRA,2,3,,USA_43,2,1,1,SCAC,0,1,8141
BRA,2,3,,USA_47,2,1,1,SCAC,0,1,65
BRA,2,3,,USA_49,2,1,1,SCAC,0,1,43
BRA,2,3,,USA_51,2,1,1,SCAC,0,1,700
BRA,2,3,,USA_53,2,1,1,SCAC,0,1,180
BRA,2,99,0,,99,99,1,SCAC,0,1,3
BRA,2,99,1,,3,99,1,SCAC,0,1,63
BRA,2,99,2,,3,99,1,SCAC,0,1,155
BRA,2,99,3,,3,99,1,SCAC,0,1,69
BRA,2,99,4,,2,99,1,SCAC,0,1,243
BRA,2,99,5,,2,99,1,SCAC,0,1,591
BRA,2,99,6,,2,99,1,SCAC,0,1,34
BRA,2,99,7,,2,99,1,SCAC,0,1,8
BRA,2,99,8,,2,99,1,SCAC,0,1,182
BRA,2,99,9,,1,99,1,SCAC,0,1,303
BRA,2,99,,JPN_A,3,99,1,SCAC,0,1,5
BRA,2,99,,JPN_B,3,99,1,SCAC,0,1,1135
BRA,2,99,,JPN_C,3,99,1,SCAC,0,1,1042
BRA,2,99,,JPN_D,2,99,1,SCAC,0,1,840
BRA,2,99,,JPN_E,2,99,1,SCAC,0,1,1764
BRA,2,99,,JPN_F,2,99,1,SCAC,0,1,11
BRA,2,99,,JPN_G,2,99,1,SCAC,0,1,107
BRA,2,99,,JPN_H,2,99,1,SCAC,0,1,16424
BRA,2,99,,JPN_I,2,99,1,SCAC,0,1,116
BRA,2,99,,JPN_J,2,99,1,SCAC,0,1,53
BRA,2,99,,JPN_K,2,99,1,SCAC,0,1,1952
BRA,2,99,,JPN_L,99,99,1,SCAC,0,1,1262
BRA,99,1,1,,3,99,1,SCAC,0,1,86
BRA,99,1,2,,3,99,1,SCAC,0,1,74
BRA,99,1,3,,3,99,1,SCAC,0,1,74
BRA,99,1,4,,2,99,1,SCAC,0,1,110
BRA,99,1,5,,2,99,1,SCAC,0,1,205
BRA,99,1,7,,2,99,1,SCAC,0,1,269
BRA,99,1,8,,2,99,1,SCAC,0,1,145
BRA,99,1,9,,1,99,1,SCAC,0,1,558
BRA,99,2,1,,3,99,1,SCAC,0,1,52
BRA,99,2,2,,3,99,1,SCAC,0,1,160
BRA,99,2,3,,3,99,1,SCAC,0,1,414
BRA,99,2,4,,2,99,1,SCAC,0,1,19
BRA,99,2,5,,2,99,1,SCAC,0,1,1244
BRA,99,2,7,,2,99,1,SCAC,0,1,1050
BRA,99,2,8,,2,99,1,SCAC,0,1,15
BRA,99,2,9,,1,99,1,SCAC,0,1,1303
BRA,99,3,1,,3,0,1,SCAC,0,1,593
BRA,99,3,2,,3,0,1,SCAC,0,1,807
BRA,99,3,3,,3,0,1,SCAC,0,1,432
BRA,99,3,4,,2,1,1,SCAC,0,1,173
BRA,99,3,5,,2,1,1,SCAC,0,1,401
BRA,99,3,7,,2,1,1,SCAC,0,1,60
BRA,99,3,9,,1,1,1,SCAC,0,1,412
BRB,1,1,1,,3,99,1,SCAC,0,1,20
BRB,1,1,2,,3,99,1,SCAC,0,1,10
BRB,1,1,3,,3,99,1,SCAC,0,1,54
BRB,1,1,5,,2,99,1,SCAC,0,1,847
BRB,1,1,7,,2,99,1,SCAC,0,1,70
BRB,1,1,8,,2,99,1,SCAC,0,1,553
BRB,1,1,9,,1,99,1,SCAC,0,1,1186
BRB,1,1,,USA_21,3,99,1,SCAC,0,1,320
BRB,1,1,,USA_35,2,99,1,SCAC,0,1,151
BRB,1,1,,USA_37,2,99,1,SCAC,0,1,158
BRB,1,1,,USA_41,2,99,1,SCAC,0,1,286
BRB,1,1,,USA_47,2,99,1,SCAC,0,1,98
BRB,1,1,,USA_51,2,99,1,SCAC,0,1,74
BRB,1,1,,USA_53,2,99,1,SCAC,0,1,142
BRB,1,2,1,,3,99,1,SCAC,0,1,64
BRB,1,2,2,,3,99,1,SCAC,0,1,331
BRB,1,2,3,,3,99,1,SCAC,0,1,285
BRB,1,2,4,,2,99,1,SCAC,0,1,90
BRB,1,2,5,,2,99,1,SCAC,0,1,322
BRB,1,2,6,,2,99,1,SCAC,0,1,334
BRB,1,2,7,,2,99,1,SCAC,0,1,331
BRB,1,2,8,,2,99,1,SCAC,0,1,200
BRB,1,2,9,,1,99,1,SCAC,0,1,395
BRB,1,2,,USA_11,3,99,1,SCAC,0,1,991
BRB,1,2,,USA_13,3,99,1,SCAC,0,1,63
BRB,1,2,,USA_15,3,99,1,SCAC,0,1,158
BRB,1,2,,USA_17,3,99,1,SCAC,0,1,104
BRB,1,2,,USA_19,3,99,1,SCAC,0,1,112
BRB,1,2,,USA_25,3,99,1,SCAC,0,1,79
BRB,1,2,,USA_29,3,99,1,SCAC,0,1,103
BRB,1,2,,USA_31,2,99,1,SCAC,0,1,143
BRB,1,2,,USA_33,2,99,1,SCAC,0,1,192
BRB,1,2,,USA_35,2,99,1,SCAC,0,1,989
BRB,1,2,,USA_37,2,99,1,SCAC,0,1,224
BRB,1,2,,USA_41,2,99,1,SCAC,0,1,425
BRB,1,2,,USA_43,2,99,1,SCAC,0,1,827
BRB,1,2,,USA_47,2,99,1,SCAC,0,1,844
BRB,1,2,,USA_49,2,99,1,SCAC,0,1,235
BRB,1,2,,USA_51,2,99,1,SCAC,0,1,257
BRB,1,2,,USA_53,2,99,1,SCAC,0,1,877
BRB,1,3,1,,3,0,1,SCAC,0,1,257
BRB,1,3,2,,3,0,1,SCAC,0,1,1281
BRB,1,3,3,,3,0,1,SCAC,0,1,592
BRB,1,3,4,,2,1,1,SCAC,0,1,102
BRB,1,3,5,,2,1,1,SCAC,0,1,209
BRB,1,3,6,,2,1,1,SCAC,0,1,11
BRB,1,3,7,,2,1,1,SCAC,0,1,503
BRB,1,3,8,,2,1,1,SCAC,0,1,275
BRB,1,3,9,,1,1,1,SCAC,0,1,80
BRB,1,3,,USA_11,3,0,1,SCAC,0,1,848
BRB,1,3,,USA_13,3,0,1,SCAC,0,1,396
BRB,1,3,,USA_15,3,0,1,SCAC,0,1,374
BRB,1,3,,USA_17,3,0,1,SCAC,0,1,318
BRB,1,3,,USA_21,3,0,1,SCAC,0,1,262
BRB,1,3,,USA_25,3,0,1,SCAC,0,1,306
BRB,1,3,,USA_27,3,0,1,SCAC,0,1,146
BRB,1,3,,USA_29,3,0,1,SCAC,0,1,216
BRB,1,3,,USA_33,2,1,1,SCAC,0,1,782
BRB,1,3,,USA_35,2,1,1,SCAC,0,1,150
BRB,1,3,,USA_37,2,1,1,SCAC,0,1,149
BRB,1,3,,USA_41,2,1,1,SCAC,0,1,194
BRB,1,3,,USA_43,2,1,1,SCAC,0,1,434
BRB,1,3,,USA_49,2,1,1,SCAC,0,1,192
BRB,1,3,,USA_53,2,1,1,SCAC,0,1,92
BRB,1,3,,USA_55,2,1,1,SCAC,0,1,66
BRB,1,99,8,,2,99,1,SCAC,0,1,1
BRB,2,1,1,,3,99,1,SCAC,0,1,99
BRB,2,1,2,,3,99,1,SCAC,0,1,10
BRB,2,1,3,,3,99,1,SCAC,0,1,15
BRB,2,1,4,,2,99,1,SCAC,0,1,15
BRB,2,1,5,,2,99,1,SCAC,0,1,71
BRB,2,1,9,,1,99,1,SCAC,0,1,35
BRB,2,1,,USA_11,3,99,1,SCAC,0,1,378
BRB,2,1,,USA_31,2,99,1,SCAC,0,1,177
BRB,2,1,,USA_37,2,99,1,SCAC,0,1,73
BRB,2,1,,USA_39,2,99,1,SCAC,0,1,223
BRB,2,1,,USA_41,2,99,1,SCAC,0,1,95
BRB,2,1,,USA_43,2,99,1,SCAC,0,1,45
BRB,2,2,1,,3,99,1,SCAC,0,1,55
BRB,2,2,2,,3,99,1,SCAC,0,1,355
BRB,2,2,3,,3,99,1,SCAC,0,1,207
BRB,2,2,4,,2,99,1,SCAC,0,1,499
BRB,2,2,5,,2,99,1,SCAC,0,1,206
BRB,2,2,6,,2,99,1,SCAC,0,1,3
BRB,2,2,7,,2,99,1,SCAC,0,1,30
BRB,2,2,8,,2,99,1,SCAC,0,1,40
BRB,2,2,9,,1,99,1,SCAC,0,1,70
BRB,2,2,,USA_11,3,99,1,SCAC,0,1,373
BRB,2,2,,USA_13,3,99,1,SCAC,0,1,115
BRB,2,2,,USA_25,3,99,1,SCAC,0,1,114
BRB,2,2,,USA_27,3,99,1,SCAC,0,1,36
BRB,2,2,,USA_29,3,99,1,SCAC,0,1,922
BRB,2,2,,USA_31,2,99,1,SCAC,0,1,671
BRB,2,2,,USA_33,2,99,1,SCAC,0,1,46
BRB,2,2,,USA_35,2,99,1,SCAC,0,1,175
BRB,2,2,,USA_37,2,99,1,SCAC,0,1,79
BRB,2,2,,USA_39,2,99,1,SCAC,0,1,574
BRB,2,2,,USA_41,2,99,1,SCAC,0,1,351
BRB,2,2,,USA_43,2,99,1,SCAC,0,1,2640
BRB,2,2,,USA_51,2,99,1,SCAC,0,1,184
BRB,2,2,,USA_53,2,99,1,SCAC,0,1,848
BRB,2,3,1,,3,0,1,SCAC,0,1,504
BRB,2,3,2,,3,0,1,SCAC,0,1,1235
BRB,2,3,3,,3,0,1,SCAC,0,1,1045
BRB,2,3,4,,2,1,1,SCAC,0,1,884
BRB,2,3,5,,2,1,1,SCAC,0,1,590
BRB,2,3,7,,2,1,1,SCAC,0,1,30
BRB,2,3,8,,2,1,1,SCAC,0,1,39
BRB,2,3,9,,1,1,1,SCAC,0,1,70
BRB,2,3,,USA_11,3,0,1,SCAC,0,1,2269
BRB,2,3,,USA_13,3,0,1,SCAC,0,1,1068
BRB,2,3,,USA_15,3,0,1,SCAC,0,1,86
BRB,2,3,,USA_21,3,0,1,SCAC,0,1,648
BRB,2,3,,USA_25,3,0,1,SCAC,0,1,755
BRB,2,3,,USA_29,3,0,1,SCAC,0,1,2200
BRB,2,3,,USA_31,2,1,1,SCAC,0,1,421
BRB,2,3,,USA_33,2,1,1,SCAC,0,1,117
BRB,2,3,,USA_35,2,1,1,SCAC,0,1,147
BRB,2,3,,USA_41,2,1,1,SCAC,0,1,647
BRB,2,3,,USA_43,2,1,1,SCAC,0,1,2093
BRB,2,99,2,,3,99,1,SCAC,0,1,1
BRB,2,99,4,,2,99,1,SCAC,0,1,1
BRN,1,1,1,,3,99,1,ASIA,0,1,20
BRN,1,1,3,,3,99,1,ASIA,0,1,125
BRN,1,1,4,,2,99,1,ASIA,0,1,76
BRN,1,1,5,,2,99,1,ASIA,0,1,20
BRN,1,1,7,,2,99,1,ASIA,0,1,48
BRN,1,1,8,,2,99,1,ASIA,0,1,23
BRN,1,1,9,,1,99,1,ASIA,0,1,10
BRN,1,1,,USA_11,3,99,1,ASIA,0,1,94
BRN,1,1,,USA_35,2,99,1,ASIA,0,1,28
BRN,1,1,,USA_41,2,99,1,ASIA,0,1,114
BRN,1,2,1,,3,99,1,ASIA,0,1,57
BRN,1,2,2,,3,99,1,ASIA,0,1,157
BRN,1,2,3,,3,99,1,ASIA,0,1,105
BRN,1,2,4,,2,99,1,ASIA,0,1,126
BRN,1,2,5,,2,99,1,ASIA,0,1,61
BRN,1,2,6,,2,99,1,ASIA,0,1,20
BRN,1,2,7,,2,99,1,ASIA,0,1,73
BRN,1,2,8,,2,99,1,ASIA,0,1,38
BRN,1,2,9,,1,99,1,ASIA,0,1,15
BRN,1,2,,USA_11,3,99,1,ASIA,0,1,20
BRN,1,2,,USA_15,3,99,1,ASIA,0,1,22
BRN,1,2,,USA_33,2,99,1,ASIA,0,1,30
BRN,1,2,,USA_43,2,99,1,ASIA,0,1,25
BRN,1,2,,USA_51,2,99,1,ASIA,0,1,89
BRN,1,3,0,,99,99,1,ASIA,0,1,28
BRN,1,3,1,,3,0,1,ASIA,0,1,299
BRN,1,3,2,,3,0,1,ASIA,0,1,741
BRN,1,3,3,,3,0,1,ASIA,0,1,485
BRN,1,3,4,,2,1,1,ASIA,0,1,65
BRN,1,3,5,,2,1,1,ASIA,0,1,140
BRN,1,3,6,,2,1,1,ASIA,0,1,18
BRN,1,3,7,,2,1,1,ASIA,0,1,337
BRN,1,3,8,,2,1,1,ASIA,0,1,57
BRN,1,3,9,,1,1,1,ASIA,0,1,20
BRN,1,3,,USA_11,3,0,1,ASIA,0,1,307
BRN,1,3,,USA_15,3,0,1,ASIA,0,1,120
BRN,1,3,,USA_17,3,0,1,ASIA,0,1,112
BRN,1,3,,USA_27,3,0,1,ASIA,0,1,35
BRN,1,3,,USA_29,3,0,1,ASIA,0,1,73
BRN,1,3,,USA_41,2,1,1,ASIA,0,1,27
BRN,1,3,,USA_43,2,1,1,ASIA,0,1,106
BRN,1,99,6,,2,99,1,ASIA,0,1,3
BRN,2,1,1,,3,99,1,ASIA,0,1,10
BRN,2,1,2,,3,99,1,ASIA,0,1,10
BRN,2,1,3,,3,99,1,ASIA,0,1,30
BRN,2,1,4,,2,99,1,ASIA,0,1,130
BRN,2,1,5,,2,99,1,ASIA,0,1,21
BRN,2,1,6,,2,99,1,ASIA,0,1,3
BRN,2,1,8,,2,99,1,ASIA,0,1,20
BRN,2,1,9,,1,99,1,ASIA,0,1,20
BRN,2,1,,USA_29,3,99,1,ASIA,0,1,31
BRN,2,1,,USA_51,2,99,1,ASIA,0,1,9
BRN,2,2,1,,3,99,1,ASIA,0,1,255
BRN,2,2,2,,3,99,1,ASIA,0,1,23
BRN,2,2,3,,3,99,1,ASIA,0,1,131
BRN,2,2,4,,2,99,1,ASIA,0,1,94
BRN,2,2,5,,2,99,1,ASIA,0,1,138
BRN,2,2,6,,2,99,1,ASIA,0,1,133
BRN,2,2,7,,2,99,1,ASIA,0,1,20
BRN,2,2,8,,2,99,1,ASIA,0,1,23
BRN,2,2,9,,1,99,1,ASIA,0,1,84
BRN,2,2,,USA_43,2,99,1,ASIA,0,1,54
BRN,2,3,0,,99,99,1,ASIA,0,1,5
BRN,2,3,1,,3,0,1,ASIA,0,1,152
BRN,2,3,2,,3,0,1,ASIA,0,1,1188
BRN,2,3,3,,3,0,1,ASIA,0,1,323
BRN,2,3,4,,2,1,1,ASIA,0,1,97
BRN,2,3,5,,2,1,1,ASIA,0,1,240
BRN,2,3,6,,2,1,1,ASIA,0,1,20
BRN,2,3,7,,2,1,1,ASIA,0,1,10
BRN,2,3,8,,2,1,1,ASIA,0,1,3
BRN,2,3,9,,1,1,1,ASIA,0,1,11
BRN,2,3,,USA_13,3,0,1,ASIA,0,1,106
BRN,2,3,,USA_15,3,0,1,ASIA,0,1,27
BRN,2,3,,USA_17,3,0,1,ASIA,0,1,38
BRN,2,3,,USA_29,3,0,1,ASIA,0,1,109
BRN,2,3,,USA_33,2,1,1,ASIA,0,1,96
BRN,2,3,,USA_41,2,1,1,ASIA,0,1,24
BRN,2,3,,USA_43,2,1,1,ASIA,0,1,155
BRN,2,99,2,,3,99,1,ASIA,0,1,3
BRN,2,99,3,,3,99,1,ASIA,0,1,3
BRN,2,99,5,,2,99,1,ASIA,0,1,9
BRN,99,3,2,,3,0,1,ASIA,0,1,7
BTN,1,1,0,,99,99,1,ASIA,0,1,8
BTN,1,1,1,,3,99,1,ASIA,0,1,26
BTN,1,1,2,,3,99,1,ASIA,0,1,8
BTN,1,1,3,,3,99,1,ASIA,0,1,22
BTN,1,1,4,,2,99,1,ASIA,0,1,13
BTN,1,1,5,,2,99,1,ASIA,0,1,162
